,I_D,FLAG_TSUNAMI,YEAR,MONTH,FOCAL_DEPTH,EQ_PRIMARY,EQ_MAG_MW,EQ_MAG_MS,EQ_MAG_MB,EQ_MAG_ML,EQ_MAG_MFA,EQ_MAG_UNK,INTENSITY,COUNTRY,LATITUDE,LONGITUDE,REGION_CODE,DEATHS,avg_density,dst_avg_density,sum_density,density_deviation,max_density,HDI,HDI_pop_wgt,max_HDI,dist_to_closest_pop,pop_dist_deviation,avg_pop_distance,eq_mag_unlogged
1511,10157,Yes,2015,7.0,23.0,6.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,USA,52.214,-169.399,150.0,0,1084.6461,1731.1326562225188,4338.5845,1424.0974089535857,3013.3484,0.94821656,0.9482166,0.94821656,0.715539656491896,1.4828450085038933,2.0606127755089236,7943282.347242822
1512,10158,No,2015,9.0,10.0,6.6,6.6,0.0,0.0,0.0,0.0,0.0,5.0,INDONESIA,-0.59,131.27,170.0,0,7901.471,5716.221509459401,790147.1,24620.33844489825,228794.44,0.7955133,0.79551333,0.7955133,0.11067971812309958,0.4298323347831698,1.1254073583948108,3981071.7055349695
1513,10159,No,2015,10.0,231.0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,7.0,AFGHANISTAN,36.524,70.368,40.0,399,38969.758,38380.337792938095,3896975.8,34214.00881120015,130436.95,0.49112278,0.4926887,0.627,0.10124228366582701,0.33380567512969467,0.9402223319722376,31622776.60168379
1514,10160,No,2015,10.0,33.0,5.8,5.8,0.0,0.0,0.0,0.0,0.0,7.0,ARGENTINA,-25.442,-64.632,160.0,2,13924.6875,14312.689931119452,1392468.8,30904.970912034812,189321.75,0.812984,0.81591874,0.82677335,0.06736467917730993,0.33380183519406975,0.9398556120346861,630957.344480193
1515,10161,No,2015,11.0,14.0,5.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,VENEZUELA,8.477,-71.365,160.0,1,43047.54,39729.48020515419,2152377.0,41329.97994775831,227621.86,0.75006384,0.74999726,0.76023734,0.10248902379556248,0.24118523261407449,0.6680696744332266,199526.2314968879
1516,10162,Yes,2015,11.0,10.0,6.9,6.9,0.0,0.0,0.0,0.0,0.0,7.0,CHILE,-29.439,-72.105,160.0,0,8503.922,6845.772549418476,850392.2,18127.224497384537,97572.11,0.8379634,0.8367075,0.8436569,0.48424787042092654,0.489548045846079,1.6563484789490064,7943282.347242822
1517,10163,Yes,2015,11.0,12.0,6.7,6.7,0.0,0.0,0.0,0.0,0.0,4.0,JAPAN,31.001,128.873,30.0,0,55959.68,64560.536705326725,5595968.0,94056.6630860734,564038.56,0.8852271,0.8871237,0.8934675,0.5170880002687346,0.49243698373149386,1.9502565879752871,5011872.336272725
1518,10164,Yes,2015,11.0,11.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,GREECE,38.67,20.6,130.0,2,16868.42,16814.814088783038,1686842.0,21868.783742124517,123409.41,0.84076476,0.8445584,0.86316776,0.051478150703959946,0.4391205836483226,1.1585557310304737,3162277.6601683795
1519,10165,No,2015,11.0,606.0,7.6,7.6,0.0,0.0,0.0,0.0,0.0,4.0,PERU,-10.07,-70.98,160.0,0,484.8783,591.364478244787,48487.83,881.186981399619,4788.3735,0.7096454,0.71269226,0.74,0.11853269591513205,0.3340960787903638,0.9405828044544817,39810717.05534969
1520,10166,No,2015,11.0,636.0,7.6,7.6,0.0,0.0,0.0,0.0,0.0,4.0,PERU,-10.77,-71.41,160.0,0,692.714,699.0868064715494,69271.4,932.2426323823611,3406.4995,0.7278582,0.737555,0.74,0.11067971810327717,0.3337646950145108,0.9402739585240273,39810717.05534969
1521,10168,No,2015,12.0,22.0,7.2,7.2,0.0,0.0,0.0,0.0,0.0,3.0,TAJIKISTAN,38.211,72.78,40.0,2,2130.4219,2404.084722513438,213042.19,2335.2010378097248,13095.978,0.6153062,0.60778874,0.7083121,0.12814444974978395,0.33513937803709837,0.9414089341598981,15848931.924611142
1522,10169,No,2015,12.0,206.0,6.3,6.3,0.0,0.0,0.0,0.0,0.0,5.0,AFGHANISTAN,36.494,71.126,40.0,4,26262.445,28260.325317579096,2626244.5,25378.169911755882,103180.695,0.5055519,0.49812633,0.627,0.1190042015982264,0.33416086239791676,0.9405504520548633,1995262.3149688789
1523,10170,No,2016,1.0,55.0,6.7,6.7,0.0,0.0,0.0,0.0,0.0,7.0,INDIA,24.804,93.651,60.0,13,120709.305,116586.36529837425,12070931.0,162345.28074216718,893000.2,0.60312617,0.6083009,0.624,0.07561084578374344,0.33378854554769316,0.9399661455568011,5011872.336272725
1524,10171,No,2016,1.0,4.0,5.6,5.6,0.0,0.0,0.0,0.0,0.0,3.0,INDONESIA,-3.873,127.229,170.0,1,22446.322,22377.056351612082,1167208.8,61793.5510615309,439747.94,0.6753176,0.67548317,0.67553085,0.10401922897168153,0.4797692959914513,1.092461340229645,398107.1705534969
1525,10172,No,2016,1.0,126.0,7.1,7.1,0.0,0.0,0.0,0.0,0.0,6.0,USA,59.658,-153.452,150.0,0,107.256294,136.30025952731756,10725.629,591.8059915264179,5615.293,0.94821656,0.94821644,0.94821656,0.08377350416227383,0.5065058411447909,1.389131136560877,12589254.117941663
1526,10173,No,2016,1.0,12.0,6.3,6.3,0.0,0.0,0.0,0.0,0.0,6.0,MOROCCO,35.649,-3.682,15.0,1,72633.664,76703.93033033525,7263366.5,98890.11069447178,619188.25,0.72237074,0.7301149,0.853641,0.27986603937753857,0.3453747891935984,1.312577271033899,1995262.3149688789
1527,10174,No,2016,2.0,10.0,6.4,6.4,0.0,0.0,0.0,0.0,0.0,7.0,TAIWAN,22.97,120.46,30.0,117,170085.69,138918.14635292196,12756426.0,418760.811904317,2529373.5,0.8560884,0.8560884,0.8560884,0.12747548782151585,0.4660799896266818,1.0043484707567027,2511886.4315095823
1528,10175,Yes,2016,3.0,24.0,7.8,7.8,0.0,0.0,0.0,0.0,0.0,5.0,INDONESIA,-4.952,94.33,60.0,0,36576.438,38968.558861558486,3657643.5,72844.26323096963,513896.94,0.70245135,0.70346636,0.7047703,5.4886204095563205,0.5854257128723372,6.735839811604129,63095734.448019296
1529,10176,Yes,2016,4.0,17.0,7.8,7.8,0.0,0.0,0.0,0.0,0.0,8.0,ECUADOR,0.35,-80.16,160.0,663,70638.89,82625.77723214716,7063889.0,147870.69691667389,1030722.6,0.73840004,0.73886317,0.739,0.04301162634381553,0.49525249292695656,1.2937262919840367,63095734.448019296
1530,10177,No,2016,4.0,10.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,JAPAN,32.791,130.754,30.0,50,126607.45,113139.41233871716,12660745.0,190240.60415474375,1375921.8,0.8901988,0.8910625,0.89898634,0.14729901563205894,0.3495529477448118,0.9532767747905928,10000000.0
1531,10178,No,2016,5.0,8.0,5.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,CHINA,32.022,95.027,40.0,0,3525.494,3724.8833998335717,183325.67,2308.0944017161505,10567.851,0.62819713,0.6280282,0.6775159,0.1421724305380496,0.2383834024898212,0.6763862833558635,158489.3192461114
1532,10179,Yes,2016,4.0,24.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,VANUATU,-16.043,167.379,170.0,0,3670.1306,3279.474155787097,260579.28,9523.72461848579,75621.1,0.597,0.597,0.597,0.08209750300125203,0.8677693771294357,1.4072942852171044,10000000.0
1533,10181,No,2016,5.0,30.0,6.9,6.9,0.0,0.0,0.0,0.0,0.0,4.0,ECUADOR,0.495,-79.616,160.0,1,68019.69,77390.08092002083,6801969.0,148637.28391329962,1030722.6,0.73768,0.7386263,0.739,0.120337026714511,0.4524605446002175,1.0976669171596283,7943282.347242822
1534,10182,No,2013,4.0,4.0,5.4,5.4,0.0,5.4,0.0,0.0,0.0,0.0,HONDURAS,15.52,-87.159,100.0,0,68994.96,79667.4353467237,2897788.5,99658.55777878322,386415.7,0.625,0.625,0.625,0.1103675677082531,0.23883705435607253,0.6297076668702124,251188.6431509582
1535,10185,No,2016,6.0,31.0,6.3,6.3,0.0,0.0,0.0,0.0,0.0,4.0,INDONESIA,1.279,126.371,170.0,0,41019.805,39602.02924760165,2748327.0,77735.80869981268,447152.53,0.68069255,0.69493204,0.7098115,0.09608329720241414,0.3503330881824354,1.5333635255723819,1995262.3149688789
1536,10186,No,2016,4.0,212.0,6.6,6.6,0.0,0.0,0.0,0.0,0.0,5.0,AFGHANISTAN,36.473,71.131,40.0,6,26262.445,28338.968258242392,2626244.5,25378.16991175588,103180.695,0.5055519,0.49812633,0.627,0.09818350165995883,0.33377622304400595,0.9401795033933125,3981071.7055349695
1537,10187,No,2016,7.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,TAJIKISTAN,38.881,70.559,40.0,0,17726.586,18697.951200777392,868602.7,13277.975507752362,55970.703,0.61642855,0.61363626,0.664,0.06627216611845195,0.23641062908386154,0.658530967054527,100000.0
1538,10188,No,2016,7.0,196.0,7.7,7.7,0.0,0.0,0.0,0.0,0.0,4.0,USA TERRITORY,18.543,145.507,170.0,0,3368.5076,2097.2518585635016,336850.75,12061.4481907365,84779.73,0.68054116,0.77172077,0.91031444,3.1893021180146106,3.3725685729452457,11.838481592184339,50118723.36272725
1539,10189,No,2016,7.0,21.0,5.6,5.6,0.0,0.0,0.0,0.0,0.0,6.0,INDONESIA,-8.194,117.814,60.0,0,64615.188,77601.5556301998,5298445.5,137339.43487749982,873964.06,0.6543575,0.6556116,0.66141534,0.09209777414826921,0.5024029669173073,1.128032043988028,398107.1705534969
1540,10190,Yes,2016,8.0,16.0,7.2,7.2,0.0,0.0,0.0,0.0,0.0,0.0,NEW CALEDONIA,-22.477,173.117,170.0,0,3.6506317,3.781269389701694,7.3012633,0.6775267742024498,4.1297154,0.597,0.597,0.597,0.9972301639821519,0.5287415730097352,1.3711069157525777,15848931.924611142
1541,10191,No,2016,8.0,8.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,6.0,PERU,-15.64,-71.68,160.0,9,24788.629,27428.963672477905,1214642.9,88522.53177156129,556702.3,0.74,0.74000007,0.74,0.05700877126295538,0.23658187452679424,0.6583473867281106,316227.7660168379
1542,10193,Yes,2014,10.0,40.0,7.3,7.3,0.0,0.0,0.0,0.0,0.0,7.0,EL SALVADOR,12.526,-88.123,100.0,1,121061.86,131082.03277347214,12106186.0,173627.87672370355,1123768.2,0.63935137,0.65251267,0.72968847,0.5990033388954749,0.416370638458093,1.5141364326020876,19952623.149688788
1543,10194,No,2016,8.0,4.0,6.2,6.2,0.0,0.0,0.0,0.0,0.0,9.0,ITALY,42.704,13.238,130.0,299,100703.63,107101.54271802724,10070363.0,191648.31022219124,1532695.9,0.8973444,0.9004501,0.9093576,0.1378767565467203,0.37605643580980513,0.9822757970694016,1584893.1924611141
1544,10195,No,2016,8.0,82.0,6.8,6.8,0.0,0.0,0.0,0.0,0.0,5.0,MYANMAR (BURMA),20.923,94.569,60.0,4,68386.15,67929.63479532764,6838615.0,54210.0353545924,306662.94,0.556,0.556,0.556,0.0737563556671197,0.333906572580316,0.9400299658945509,6309573.44480193
1545,10196,Yes,2016,9.0,19.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,NEW ZEALAND,-37.359,179.146,170.0,0,6696.623,7992.388257090996,569212.94,19106.289156004837,118973.61,0.915,0.91499984,0.915,0.5849760678644431,0.7914378093834632,2.442698231529703,10000000.0
1546,10197,No,2016,9.0,40.0,5.9,5.9,0.0,0.0,0.0,0.0,0.0,0.0,TANZANIA,-1.036,31.618,10.0,23,136112.1,149734.87404336492,13611209.0,118983.76992726415,651790.94,0.50827,0.5026876,0.531,0.08927485647802079,0.38220395236742016,1.022076776666495,794328.2347242822
1547,10198,No,2016,9.0,13.0,5.1,5.1,0.0,0.0,0.0,0.0,0.0,6.0,MACEDONIA,42.008,21.488,130.0,0,64973.53,57061.52262853742,3378623.8,61007.75141069629,319761.25,0.7955091,0.78421885,0.866,0.16265915282903837,0.23757025075456945,0.6759238005214344,125892.54117941661
1548,10199,No,2016,9.0,13.0,5.4,5.4,0.0,0.0,0.0,0.0,0.0,6.0,SOUTH KOREA,35.781,129.216,30.0,1,308054.6,300904.9465305628,10473856.0,538551.5819487199,2338281.5,0.901,0.9009999,0.901,0.1308319532755854,0.24204949594936634,0.6012383145382992,251188.6431509582
1549,10200,No,2016,10.0,6.0,6.2,6.2,0.0,0.0,0.0,0.0,0.0,6.0,JAPAN,35.374,133.809,30.0,0,158520.33,189586.68342679436,15852033.0,311250.79767186334,2298007.5,0.8987346,0.9001779,0.9091526,0.06600757534313885,0.4287779884330858,1.090463177857745,1584893.1924611141
1550,10201,No,2016,10.0,10.0,6.1,6.1,0.0,0.0,0.0,0.0,0.0,7.0,ITALY,42.956,13.067,130.0,1,101650.41,111752.33496354394,10165041.0,192411.9917630557,1532695.9,0.8983487,0.9009382,0.9093576,0.09962429422613407,0.38770180014685923,0.9924718842430598,1258925.411794166
1551,10202,No,2016,10.0,9.0,6.6,6.6,0.0,0.0,0.0,0.0,0.0,7.0,ITALY,42.84,13.11,130.0,2,101588.336,109790.11102280315,10158834.0,192014.63985477114,1532695.9,0.89838153,0.9009231,0.9093576,0.038078865542072446,0.378936745093972,0.9816021973168075,3981071.7055349695
1552,10203,Yes,2001,10.0,20.0,6.1,6.1,5.8,5.6,0.0,0.0,0.0,0.0,CANADA,52.63,-132.2,150.0,0,76.543816,72.6539792863713,4056.8223,245.92717926553718,1392.4132,0.9232176,0.9232176,0.9232176,0.07516648189430546,0.4921692063088471,1.115613568075537,1258925.411794166
1553,10204,No,2016,11.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,USA,35.988,-96.805,150.0,0,34767.258,41176.48700811678,1773130.2,82999.77935752456,474427.9,0.809211,0.80921096,0.809211,0.1329247907555947,0.23768016218259938,0.6708280809723068,100000.0
1554,10206,Yes,2016,11.0,15.0,7.8,7.8,0.0,0.0,0.0,0.0,0.0,8.0,NEW ZEALAND,-42.737,173.054,170.0,2,6660.1235,6583.555026443922,666012.4,30296.15557166542,268538.1,0.915,0.91499996,0.915,0.1326084462012629,0.42012518835947754,1.0769446958086553,63095734.448019296
1555,10209,Yes,2016,11.0,9.0,6.9,6.9,0.0,0.0,0.0,0.0,0.0,7.0,JAPAN,37.393,141.387,30.0,0,115356.62,120654.43295080271,11535661.0,149914.54079372046,1027157.4,0.8946652,0.89568186,0.89985776,0.2626175926872817,0.45959465298081964,1.4162002073756912,7943282.347242822
1556,10211,Yes,2016,11.0,33.0,6.9,6.9,0.0,0.0,0.0,0.0,0.0,5.0,NICARAGUA,11.96,-88.835,100.0,0,110822.71,108862.30933718428,11082271.0,160011.69590493315,1123768.2,0.63990533,0.65468657,0.72968847,1.1656864930224564,0.3977395757892979,2.119642705170234,7943282.347242822
1557,10215,No,2016,12.0,13.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,8.0,INDONESIA,5.283,96.168,60.0,104,47181.027,41957.81126819996,3680120.0,52533.68640327201,231934.83,0.699729,0.69972897,0.699729,0.10155294185595985,0.47197109156172773,1.0625781855548746,3162277.6601683795
1558,10218,Yes,2016,12.0,40.0,7.8,7.8,0.0,0.0,0.0,0.0,0.0,8.0,SOLOMON ISLANDS,-10.681,161.327,170.0,1,5038.5093,4334.621407073227,503850.9,10878.016695421766,94886.87,0.515,0.515,0.515,0.0737563556765443,1.1678323246682467,2.1640566038842466,63095734.448019296
1559,10219,Yes,2016,12.0,20.0,6.9,6.9,0.0,0.0,0.0,0.0,0.0,7.0,SOLOMON ISLANDS,-10.749,161.132,170.0,0,5912.2944,5936.510022808655,484808.16,11824.408310338802,94886.87,0.515,0.515,0.515,0.2728094573359906,0.7830904002031756,1.7564434458445928,7943282.347242822
1560,10220,Yes,2016,12.0,95.0,7.9,7.9,0.0,0.0,0.0,0.0,0.0,7.0,PAPUA NEW GUINEA,-4.505,153.522,170.0,0,6793.3584,6894.59580135425,679335.9,8827.128376441164,44026.39,0.516,0.51600003,0.516,0.39371182355706474,0.6390171565921595,1.7523440024198846,79432823.47242822
1561,10221,No,2016,12.0,6.0,5.4,5.4,0.0,0.0,0.0,0.0,0.0,6.0,ECUADOR,0.93,-79.84,160.0,3,24654.729,19489.05266249101,641022.94,43336.55622044411,226325.4,0.7385385,0.7389978,0.739,0.06519202404362902,0.2640482291986949,0.6287185782472873,251188.6431509582
1562,10224,Yes,2016,12.0,30.0,7.6,7.6,0.0,0.0,0.0,0.0,0.0,7.0,CHILE,-43.517,-74.391,160.0,0,2324.005,2194.679868226306,232400.48,5104.088327457909,35625.074,0.80402255,0.7928316,0.81509554,0.14289856542691382,0.449264427587814,1.269921202032208,39810717.05534969
1563,10225,Yes,2017,1.0,12.0,6.9,6.9,0.0,0.0,0.0,0.0,0.0,6.0,FIJI,-19.373,176.052,170.0,0,15058.914,14607.470850252445,768004.6,35579.12283672468,213908.22,0.736,0.73599994,0.736,1.7417901710824177,0.4876736017014693,2.5815434884302544,7943282.347242822
1564,10226,No,2017,1.0,32.0,5.7,5.7,0.0,0.0,0.0,0.0,0.0,0.0,INDIA,24.015,92.018,60.0,3,454938.9,484874.01169429324,45493892.0,463542.3242909401,2095716.1,0.600653,0.5872531,0.624,0.15345683433905033,0.335988393542446,0.9421065127743562,501187.2336272725
1565,10227,No,2017,1.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,IRAN,28.2,53.107,140.0,4,25679.357,28951.795415937635,1309647.1,25712.99243654028,121908.43,0.774,0.7739999,0.774,0.07712976078920339,0.24059770909200082,0.6718796594940674,100000.0
1566,10228,No,2016,9.0,10.0,4.8,0.0,0.0,4.8,0.0,0.0,0.0,0.0,RWANDA,-2.65,29.06,10.0,8,274299.56,263380.2587193146,13989277.0,260015.21595690853,1508527.6,0.44498038,0.44315705,0.498,0.06964194140051584,0.24057967032830568,0.6716736647989137,63095.7344480193
1567,10229,No,2016,10.0,10.0,5.4,0.0,0.0,5.4,0.0,0.0,0.0,2.0,PAKISTAN,34.905,73.682,60.0,1,145819.88,155957.3792461163,7436814.0,149739.82688305364,528009.2,0.5669789,0.5779384,0.71742004,0.06441273164257133,0.24073463866897557,0.6716301603561942,251188.6431509582
1568,10230,No,2016,11.0,10.0,5.4,0.0,0.0,5.4,0.0,0.0,0.0,4.0,NEPAL,27.802,86.532,40.0,1,34040.906,38781.24281504546,1702045.4,45104.060505796304,249363.81,0.5755721,0.55910075,0.60424227,0.11822859216070221,0.2356528519582412,0.6643465802546737,251188.6431509582
1569,10231,No,2016,11.0,5.0,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,POLAND,51.613,16.157,120.0,8,52056.855,51797.31503480857,572625.44,40535.364847713485,141177.45,0.8503058,0.85193914,0.8538234,0.03417601497265548,0.12630603003243598,0.31032473721038983,15848.93192461114
1570,10232,No,2016,12.0,10.0,6.2,6.2,0.0,0.0,0.0,0.0,0.0,6.0,PERU,-15.44,-70.93,160.0,1,22512.518,24116.207202019486,2251251.8,65562.72404698258,556702.3,0.74,0.74,0.74,0.08514693183783739,0.33402938426283096,0.9402606695726299,1584893.1924611141
1571,10233,Yes,1996,9.0,20.0,6.8,6.8,6.4,6.4,0.0,0.0,0.0,0.0,TAIWAN,21.898,121.498,30.0,0,173548.69,198439.59201901345,17354868.0,436481.40952593443,2529373.5,0.84873277,0.85610735,0.94192165,0.12906587467105798,0.7588301713406675,1.958615072787098,6309573.44480193
1572,10234,No,2017,1.0,9.0,5.7,5.7,0.0,0.0,0.0,0.0,0.0,0.0,ITALY,42.529,13.282,130.0,34,97923.875,100407.97360505366,9792388.0,192025.5760184067,1532695.9,0.8961514,0.8996617,0.9093576,0.13366001647446632,0.36261660027316023,0.9692569882077404,501187.2336272725
1573,10235,Yes,2017,1.0,135.0,7.9,7.9,0.0,0.0,0.0,0.0,0.0,9.0,PAPUA NEW GUINEA,-6.246,155.172,170.0,3,4980.769,3820.3884416286246,498076.94,7318.121895860796,44026.39,0.51557,0.51577926,0.516,0.12980754985470436,1.0380764761833294,2.0331166364261537,79432823.47242822
1574,10237,No,2017,2.0,29.0,6.3,6.3,0.0,0.0,0.0,0.0,0.0,0.0,PAKISTAN,25.191,63.264,60.0,0,10465.808,10973.700481327754,1046580.75,5590.978555940018,28990.299,0.52890795,0.53823906,0.774,0.12913945950985173,0.4737068824101732,1.2301413624746176,1995262.3149688789
1575,10238,No,2017,2.0,15.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,8.0,PHILIPPINES,9.907,125.452,170.0,8,124242.62,148647.37026343736,12424262.0,277640.35087609093,2673736.8,0.61113936,0.6418816,0.7523886,0.08338465084509784,0.42890189360594677,1.1115937810153158,3162277.6601683795
1576,10239,No,2017,3.0,10.0,5.1,0.0,0.0,5.1,0.0,0.0,0.0,0.0,MYANMAR (BURMA),17.399,96.0,60.0,2,283229.34,253025.0559095518,14727925.0,759677.887051512,5571094.0,0.556,0.556,0.556,0.1272831489052449,0.24233730508088194,0.6787057275389999,125892.54117941661
1577,10240,No,2017,4.0,13.0,6.1,6.1,0.0,0.0,0.0,0.0,0.0,0.0,IRAN,35.776,60.436,140.0,2,47847.81,42519.04341366527,4784781.0,70370.54740624805,242629.05,0.74022996,0.7646299,0.774,0.11628413477219617,0.33426866883897083,0.9407038920198718,1258925.411794166
1578,10241,No,2017,4.0,10.0,4.8,0.0,0.0,4.8,0.0,0.0,0.0,0.0,EL SALVADOR,13.766,-89.155,100.0,1,160007.61,114377.46439417743,6720319.5,206617.29534100345,1123768.2,0.6483173,0.6688749,0.72968847,0.11305308488409171,0.24240558192351983,0.6340839453220087,63095.7344480193
1579,10242,No,2017,4.0,14.0,5.9,5.9,0.0,0.0,0.0,0.0,0.0,0.0,PHILIPPINES,13.77,120.935,170.0,0,394471.8,329720.158400421,39447180.0,1121089.3678890031,9243547.0,0.66292906,0.80846,0.9614493,0.1209338662206742,0.4119331981250317,1.0351245963130558,794328.2347242822
1580,10244,Yes,2017,4.0,28.0,6.9,6.9,0.0,6.3,0.0,0.0,0.0,9.0,CHILE,-33.038,-72.062,160.0,0,107819.39,98994.49468714795,10781939.0,355512.5388589905,2506817.5,0.8421166,0.8769149,0.8919913,0.4455760316774892,0.4312605841165513,1.4888089754948697,7943282.347242822
1581,10245,Yes,2017,4.0,26.0,6.9,6.9,0.0,0.0,0.0,0.0,0.0,9.0,PHILIPPINES,5.504,125.066,170.0,0,123539.43,122683.08933788331,12353943.0,178564.18118734623,1363748.1,0.5808161,0.5970689,0.7305636,0.13461797801114722,0.5869335852185291,1.5698012220972086,7943282.347242822
1582,10247,Yes,2017,5.0,1.0,6.2,6.2,0.0,0.0,0.0,0.0,0.0,0.0,CANADA,59.852,-136.677,150.0,0,50.393444,68.49589256129488,5039.344,215.79161129033758,1536.0433,0.9187779,0.93628246,0.94821656,0.056859475909762876,0.36431342706933745,0.9712136580543048,1584893.1924611141
1583,10248,No,2017,5.0,8.0,5.4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,CHINA,37.643,75.31,40.0,8,1368.9668,1140.476146765183,68448.336,1638.9584294078845,8965.517,0.676631,0.6758074,0.7083121,0.06744627492930678,0.2386977854350909,0.6652607758497702,251188.6431509582
1584,10249,No,2017,5.0,8.0,5.6,5.6,0.0,5.5,0.0,0.0,0.0,0.0,IRAN,37.769,57.206,140.0,3,23245.84,23223.61422316473,2324584.0,86625.88664393275,872746.25,0.74202,0.7361553,0.774,0.13340539718944727,0.33498784077437654,0.9413194543123037,398107.1705534969
1585,10250,No,2017,5.0,12.0,6.6,6.6,6.4,6.2,0.0,0.0,0.0,7.0,INDONESIA,-1.292,120.431,170.0,0,32240.188,30094.411452150875,3224018.8,39274.07807143815,340069.3,0.67264724,0.67215633,0.6967042,0.10012492195695727,0.4039551898093998,1.0507102372106132,3981071.7055349695
1586,10251,No,2017,5.0,3.0,4.9,4.9,0.0,5.0,0.0,0.0,0.0,0.0,TURKEY,38.764,27.778,140.0,0,129096.055,130276.16563875019,6712995.0,281602.4943357772,1999190.8,0.767,0.76699996,0.767,0.14741099010738318,0.23819302895880673,0.6762798141967461,79432.82347242821
1587,10252,Yes,2017,6.0,12.0,6.3,6.3,0.0,0.0,0.0,0.0,0.0,0.0,GREECE,38.93,26.365,130.0,1,64769.92,63593.89214820715,6476992.5,210721.0024737147,1999190.8,0.7976912,0.76990604,0.8595186,0.055901699431703804,0.4033218023058603,1.0593904891756458,1995262.3149688789
1588,10253,No,2017,6.0,93.0,6.9,6.9,0.0,6.5,0.0,0.0,0.0,8.0,GUATEMALA,14.909,-92.009,100.0,5,153465.75,144260.86445462317,15346575.0,254571.0328619751,2257999.2,0.65967715,0.6464014,0.6868504,0.12088010588276626,0.43190104232221493,1.0686785647486512,7943282.347242822
1589,10254,No,2017,1.0,7.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,MADAGASCAR,-20.16,46.647,60.0,2,49161.414,49665.88507457157,2359748.0,59292.60304341541,308506.88,0.512,0.512,0.512,0.0413400532132428,0.2347379405649234,0.6512766735611614,316227.7660168379
1590,10255,No,2017,5.0,10.0,4.4,0.0,0.0,4.4,0.0,0.0,0.0,0.0,TANZANIA,-3.043,32.888,10.0,1,185178.22,203618.88796271855,2407317.0,198887.1762821194,823818.6,0.531,0.531,0.531,0.08302409288107578,0.1276861888413867,0.3408094263507839,25118.864315095823
1591,10256,No,2017,6.0,38.0,6.8,6.8,0.0,0.0,0.0,0.0,0.0,6.0,GUATEMALA,13.717,-90.972,100.0,0,204489.42,201853.64390707738,20448942.0,271897.53651522857,2257999.2,0.647382,0.65154725,0.72968847,0.18539956850873418,0.4843860407702729,1.376873073993262,6309573.44480193
1592,10257,No,2017,6.0,27.0,5.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,MOZAMBIQUE,-19.45,34.488,10.0,0,30297.11,25742.413964971543,3029711.0,48952.58185511421,353131.7,0.418,0.41799995,0.418,0.13562448155685833,0.3617174291248503,0.9711142550955618,398107.1705534969
1593,10258,No,2017,7.0,11.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,9.0,PHILIPPINES,11.127,124.629,170.0,4,115813.35,113488.72340237713,11581335.0,270872.12780794175,2673736.8,0.613131,0.6473257,0.7523886,0.004472135934552935,0.3570717819922402,0.9672046035237658,3162277.6601683795
1594,10259,Yes,2017,7.0,10.0,7.7,7.7,0.0,0.0,0.0,0.0,0.0,8.0,RUSSIA,54.443,168.857,50.0,0,25.723467,24.580356093074208,2572.3467,29.68501492525008,175.89793,0.78032154,0.7803215,0.78032154,0.735151685005174,1.5801064363333268,5.556050666918286,50118723.36272725
1595,10260,Yes,2017,7.0,7.0,6.6,6.6,0.0,0.0,0.0,0.0,0.0,7.0,TURKEY,36.929,27.414,140.0,2,55600.547,67808.321397248,5560054.5,207629.32629151872,1999190.8,0.7979763,0.77041924,0.8595186,0.06661080991908072,0.40108996808092195,1.0277512194763583,3981071.7055349695
